id,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
10560,10558.0,6.0,3655.0,0.48646875,7513.329479026144
10561,10555.0,5.0,3151.5,0.420140625,7501.059912975566
10562,10555.0,5.0,9171.0,0.94975,9656.225322453276
10563,10562.0,6.0,3819.0,0.3850625,9917.870475572148
10564,10562.0,6.0,3435.0,0.355421875,9664.571152239856
10565,10562.0,6.0,1917.0,0.209265625,9160.606286866274
10566,10555.0,5.0,6722.5,0.743,9047.779273216689
10567,10566.0,6.0,4094.5,0.38415625,10658.423493044822
10568,10566.0,6.0,2628.0,0.35884375,7323.521727771488
10569,10555.0,5.0,8891.5,0.48284375,18414.859879619442
10570,10002.0,3.0,207265.5,27.186828125,7623.747023633343
10571,10570.0,4.0,178443.0,22.490421875,7934.177535298011
10572,10571.0,5.0,68368.0,13.0101875,5254.958854359324
10573,10572.0,6.0,68368.0,13.0101875,5254.958854359324
10574,10571.0,5.0,56544.5,4.3243125,13075.951379554554
10575,10574.0,6.0,25478.5,2.198734375,11587.802642144985
10576,10574.0,6.0,2196.5,0.215703125,10182.97718218037
10577,10574.0,6.0,28869.5,1.909875,15115.910727141829
10585,10571.0,5.0,18021.5,1.786109375,10089.807630061849
10586,10585.0,6.0,17103.5,1.527,11200.720366732156
10587,10586.0,7.0,2110.5,0.281171875,7506.085023617671
10588,10586.0,7.0,9348.5,0.94175,9926.732147597559
10589,10586.0,7.0,5644.5,0.304078125,18562.663789116694
10590,10585.0,6.0,851.0,0.240625,3536.6233766233768
10591,10585.0,6.0,67.0,0.018484375,3624.6830092983937
10592,10571.0,5.0,22314.0,2.02428125,11023.171804807262
10593,10592.0,6.0,2009.0,0.247453125,8118.709351518595
10594,10592.0,6.0,551.0,0.01246875,44190.47619047618
10595,10592.0,6.0,6091.5,0.6586875,9247.936236834616
10596,10595.0,7.0,1076.0,0.154875,6947.5383373688455
10597,10595.0,7.0,1990.0,0.12990625,15318.739475583354
10598,10595.0,7.0,3025.5,0.37390625,8091.600501462599
10599,10592.0,6.0,1005.0,0.09121875,11017.471736896197
10600,10592.0,6.0,12657.5,1.014453125,12477.165960723913
10608,10570.0,4.0,28822.5,4.69640625,6137.139435073361
10609,10608.0,5.0,3272.0,0.994328125,3290.664236214781
10610,10609.0,6.0,2575.5,0.7826875,3290.58532300567
10611,10609.0,6.0,696.5,0.211640625,3290.9560723514214
10612,10608.0,5.0,10160.5,1.69628125,5989.867541128571
10613,10612.0,6.0,8852.0,1.514046875,5846.582524071456
10614,10612.0,6.0,1308.5,0.182234375,7180.313812912629
10615,10608.0,5.0,5774.0,0.766171875,7536.168043234426
10616,10615.0,6.0,5219.5,0.586015625,8906.759098786828
10617,10616.0,7.0,2074.0,0.21390625,9695.836376917458
10618,10616.0,7.0,3145.5,0.372109375,8453.159773252151
10619,10615.0,6.0,554.5,0.18015625,3077.8837814397225
